DATAFLOW,LAST UPDATE,freq,unit,month,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2008,675,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2009,692,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2010,723,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2011,720,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2012,698,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2013,718,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2014,612,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2015,623,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2016,669,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2017,648,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2018,628,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2019,644,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2020,767,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2021,787,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2022,687,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CY,2023,751,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,1990,10095,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,1992,9638,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,1993,9632,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,1994,8770,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,1995,7558,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,1996,7273,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,1997,6890,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,1998,6758,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,1999,6907,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2000,7142,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2001,6798,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2002,7184,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2003,6992,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2004,7586,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2005,7581,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2006,7866,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2007,8458,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2008,9235,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2009,8829,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2010,9148,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2011,8525,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2012,8538,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2013,7872,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2014,8132,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2015,8203,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2016,8670,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2017,8584,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2018,8497,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2019,8390,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2020,8586,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2021,8856,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2022,7703,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,CZ,2023,6928,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1960,81396,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1961,81682,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1962,81858,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1963,84026,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1964,89700,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1965,86144,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1966,84037,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1967,84276,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1968,82363,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1969,74799,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1970,66433,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1971,63807,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1972,59758,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1973,51170,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1974,48631,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1975,48168,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1976,48747,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1977,45337,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1978,45813,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1979,43920,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1980,48177,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1981,49198,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1982,48224,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1983,47302,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1984,46955,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1985,45227,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1986,47335,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1987,47857,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1988,53702,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1989,52719,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1990,54920,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1991,66326,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1992,66329,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1993,63234,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1994,59902,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1995,59078,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1996,61974,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1997,64683,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1998,61275,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,1999,60068,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2000,62509,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2001,55518,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2002,54686,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2003,53519,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2004,54918,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2005,53165,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2006,51340,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2007,51140,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2008,53370,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2009,50087,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2010,50314,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2011,50520,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2012,51280,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2013,49786,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2014,53344,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2015,53348,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2016,60080,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2017,58973,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2018,58489,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2019,57184,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2020,58700,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2021,60595,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2022,53717,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE,2023,52809,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1960,106106,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1961,106216,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1962,105637,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1963,108193,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1964,114709,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1965,109728,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1966,106294,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1967,105623,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1968,103286,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1969,94625,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1970,85069,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1971,83027,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1972,79146,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1973,65778,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1974,62770,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1975,62516,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1976,64211,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1977,61882,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1978,63830,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1979,62341,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1980,67873,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1981,68711,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1982,67180,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1983,65977,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1984,65690,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1985,63118,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1986,64858,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1987,66015,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1988,70710,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1989,68994,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1990,70491,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1991,66326,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1992,66329,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1993,63234,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1994,59902,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1995,59078,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1996,61974,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1997,64683,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1998,61275,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,1999,60068,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2000,62509,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2001,55518,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2002,54686,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2003,53519,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2004,54918,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2005,53165,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2006,51340,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2007,51140,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2008,53370,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2009,50087,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2010,50314,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2011,50520,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2012,51280,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2013,49786,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2014,53344,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2015,53348,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2016,60080,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2017,58973,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2018,58489,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2019,57184,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2020,58700,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2021,60595,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2022,53717,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DE_TOT,2023,52809,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1960,6240,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1961,5946,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1962,6304,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1963,6155,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1964,6779,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1965,6555,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1966,6704,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1967,6664,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1968,6101,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1969,5515,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1970,5303,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1971,5604,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1972,6148,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1973,5717,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1974,5436,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1975,5870,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1976,5522,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1977,4889,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1978,4695,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1979,4643,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1980,4590,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1981,4087,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1982,4067,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1983,3864,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1984,4009,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1985,3952,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1986,4301,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1987,4058,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1988,4471,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1989,4651,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1990,4800,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1991,4914,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1992,5358,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1993,5165,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1994,5188,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1995,5435,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1996,5320,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1997,5347,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1998,4957,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,1999,4977,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2000,5193,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2001,4980,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2002,4940,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2003,4753,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2004,5111,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2005,4843,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2006,4827,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2007,4820,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2008,5220,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2009,4726,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2010,4995,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2011,4466,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2012,4506,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2013,4292,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2014,4239,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2015,4228,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2016,4738,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2017,4742,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2018,4660,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2019,4505,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2020,4780,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2021,4770,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2022,4609,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,DK,2023,4412,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,1996,255266,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,1997,255040,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,1999,252860,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2000,267237,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2001,251727,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2002,251780,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2003,253962,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2004,259560,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2005,259307,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2006,259588,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2007,258097,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2008,270305,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2009,259778,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2010,262101,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2011,260550,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2012,260817,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2013,244463,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2014,248685,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2015,243802,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2016,255250,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2017,243941,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2018,235079,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2019,229049,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2020,234775,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2021,228158,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M02,EA19,2022,222243,
